date,1w,1m,3m,6m,1y,2y,3y,5y,7y,10y
2018-02-24,2.711480575614056,2.4017946727513007,2.3575529367015235,2.227563585727177,2.1177333744650806,1.99221874108102,1.7735417426444133,1.614310858158241,2.589106977837363,
2018-02-26,2.756240316426939,2.4040303307700572,2.3568251079323144,2.22565546898843,2.118264913941559,1.9893980616825013,1.771771263124311,1.6130510180560442,2.587327177544596,
2018-02-27,2.7629926684337835,2.404371656902793,2.356392962143805,2.2246389572053937,2.1184971136857245,1.9876880845258516,1.771326095359571,1.6124149796568066,2.5864870769871207,
2018-02-28,2.767543418975471,2.4087748600517545,2.3584513515079175,2.2239518240388723,2.1185614583566936,1.9863846701502874,1.7708902231121648,1.6117344042304138,2.585570696460926,
2018-03-01,2.747286821945427,2.40816044948291,2.360452911058175,2.2223475877442667,2.117014393905925,1.9848759185067566,1.7703177381790836,1.6114452318137795,2.5846073517540535,
2018-03-02,2.7299691270541437,2.4081263156626065,2.3620450901771006,2.22063548244138,2.115514910417038,1.9833909371816505,1.7698186755149559,1.6108481782119322,2.583486224737186,
2018-03-05,2.6438644001979705,2.3858052119031914,2.363000408854621,2.2125495075557167,2.1100179263101815,1.9784723558690986,1.7668940349059303,1.608563769397442,2.5800161279773803,
2018-03-06,2.6416650531354557,2.379560253547175,2.3623976445557915,2.210601925085842,2.1084010550397103,1.9767932974656288,1.765883855818351,1.607865962565258,2.5788344251599815,
2018-03-07,2.644011026265658,2.374509962311455,2.3620223400185214,2.208671411717167,2.10684295140513,1.9750402305876102,1.7649062122755632,1.6071876455915346,2.5777510983833185,
2018-03-08,2.649876195763645,2.370312948930109,2.361681155049511,2.2064172963005557,2.1053184377518797,1.9733221140142865,1.76395181043969,1.6064675777659243,2.5767581147975616,
2018-03-09,2.6522223595905725,2.366081985050572,2.361510562924285,2.204112129773317,2.103855485061068,1.9716347556487435,1.763147035832957,1.6057597626456532,2.5758101051467586,
2018-03-12,2.654275296237918,2.363386546361368,2.3611693795778432,2.2038679904073266,2.100456931769723,1.9688425920490804,1.761147211466496,1.6036814410818945,2.5730387932377585,
2018-03-13,2.6501694619476934,2.3623970997490362,2.361021533859886,2.2038963786012555,2.0990388029472173,1.967554783818204,1.7604047212651075,1.6029647382666212,2.572156657238134,
2018-03-14,2.6387326547677947,2.359667643345631,2.36041878096509,2.203533010476799,2.098124165795201,1.9658465727321328,1.7596148445714332,1.6021305756865223,2.5712580705304466,
2018-03-15,2.6264175158556835,2.3570747270316383,2.3599183850390837,2.203288873287357,2.0981857004716886,1.964143976982835,1.7588286909892226,1.6012930796220681,2.5704333579793737,
2018-03-16,2.613664107416147,2.35451599239489,2.359452109225102,2.202863053805526,2.0982500322200393,1.9624428063203192,1.7584690718182028,1.6004895492580884,2.56955686572764,
2018-03-19,2.595343007361439,2.3602476411860307,2.3596568155452635,2.201443666308056,2.099142289645206,1.9561844422526065,1.7571272443860586,1.5982727207099368,2.567002900346216,
2018-03-20,2.60010617708899,2.3661160876439435,2.3600093663976196,2.2010348861731144,2.099570240463011,1.953789289916985,1.7567313902310255,1.5975866731700261,2.566187051861535,
2018-03-21,2.605089422413509,2.3725649419718664,2.3603732911572584,2.2005125581945784,2.099858339303573,1.9513271580775093,1.7563383252888753,1.5976705067505037,2.565320228413337,
2018-03-22,2.608314004685619,2.3789800783361015,2.3610556532893012,2.2010519172558363,2.100028961424094,1.9488636892237787,1.7559443326443658,1.5981545782332685,2.564448996634483,
2018-03-23,2.6289830237827605,2.385736880927558,2.3615560553231107,2.2011257246099536,2.1002275547697735,1.9464142442972454,1.7554825077141567,1.5977034504407461,2.5636098857660494,
2018-03-26,2.6828006462725984,2.4046105204561297,2.3629549196522825,2.200626106293524,2.1002695108904623,1.9392519840015332,1.753802483303435,1.5959893558058713,2.561097411015023,
2018-03-27,2.6873478478377955,2.412188255080938,2.3631937521366497,2.200461459875469,2.0995506571080957,1.9368809666413744,1.7530767716875673,1.5954525108196949,2.5602647499627595,
2018-03-28,2.669086905500384,2.42336811250643,2.362335095143675,2.2000101032644936,2.0980052743494015,1.9348011443293123,1.7523041412800477,1.595260520624553,2.5593797134596974,
2018-03-29,2.651049163051211,2.4312886385588817,2.360663291876186,2.199731909720648,2.0977087891006496,1.9327234588285336,1.7515329105084687,1.595447888840229,2.55851535676086,
2018-03-30,2.6346273061567116,2.4395853647997345,2.3573425043543095,2.199572942319561,2.097443071881133,1.9306611741314539,1.7508202245372084,1.5957360106589658,2.5576674644167463,
2018-04-02,2.5427428861491963,2.4497608545468674,2.3552272773423644,2.193373389043507,2.0937706391535027,1.9255245256948772,1.7489823242564428,1.5968859388036938,2.55483604149378,
2018-04-03,2.532343298665918,2.451775590331695,2.3540559579197096,2.1935493776649384,2.0910884002234065,1.9236480807084178,1.7481572274284707,1.5973683357646706,2.553722864125074,
2018-04-04,2.5304392620942195,2.452458561869242,2.3523046862776953,2.1939978664608395,2.0878524534131193,1.9214519481676184,1.7473767360739467,1.5979386866384448,2.552641005428513,
2018-04-08,2.582007275994558,2.4684755743072273,2.3339862399880618,2.198176293061027,2.076114949704788,1.9129819749535981,1.744757485264059,1.6022964809657037,2.54907627157146,
2018-04-09,2.601938226372913,2.47100301064318,2.328540225934561,2.1993515066938363,2.074300058760592,1.910813984861015,1.7441201039501308,1.6032888212982543,2.5481341336442975,
2018-04-10,2.6220195977229466,2.4703540689691605,2.322435131484535,2.2000611825096605,2.0736009622280616,1.9089350139048777,1.743428838771366,1.604235521723263,2.5471269860003476,
2018-04-11,2.640785296901549,2.4681681904396457,2.3196726235507503,2.1999760210419383,2.0741154934279527,1.9072570957788582,1.7427162089768578,1.6050413897935156,2.546202929706154,
2018-04-12,2.6660070868437913,2.465640826862292,2.3179105715785964,2.199641053180268,2.0743699638754443,1.9055652464716966,1.7419942932388466,1.6057693276037899,2.545266841429439,
2018-04-13,2.6938755672297754,2.4632501347760405,2.317114816957533,2.198738347311968,2.0746356205288086,1.9038790086821633,1.7412835318221687,1.606505064419772,2.5443444074422006,
2018-04-16,2.774149709781004,2.4740428100462397,2.314488870365583,2.196280075696988,2.076484046482152,1.8976005025372,1.7391745045291174,1.6098869476563804,2.541585182013062,
2018-04-17,2.7967610538273346,2.474555149525104,2.314204681449894,2.1954682352274046,2.0776473662812656,1.8949764200107078,1.7385836144760969,1.6111543717169718,2.54065676177051,
2018-04-18,2.8060125733812225,2.4710712939213897,2.3133634882344767,2.193833219920016,2.078058446979747,1.8922561030282337,1.737915616305341,1.6120304387502227,2.539666948568997,
2018-04-19,2.8186429670801205,2.4671094067622024,2.311612917874739,2.1920960450562132,2.0780081103845216,1.889516319479112,1.737234615861749,1.6129989288329094,2.5387116593546866,
2018-04-20,2.846258919742728,2.461303473851828,2.3080095626618835,2.1899388111907614,2.0778067643995923,1.886701246277278,1.7366632496970347,1.6143215015687273,2.537746748735503,
2018-04-23,2.880201482047351,2.4388000482033823,2.2943361442602006,2.184693523895076,2.077261453181678,1.8789654502173958,1.7344372695285326,1.6185888468908782,2.5349435708724277,
2018-04-24,2.8948987107384028,2.432176307361389,2.2902219733355933,2.1831097721717985,2.077339753844498,1.8764102395139703,1.7337107705904797,1.6200222853909318,2.534106711939077,
2018-04-25,2.8925470100955586,2.4250750413461697,2.2858693153597676,2.181628221053211,2.0774767800645133,1.873864862303054,1.7329731287603956,1.6206194859747614,2.533281096524531,
2018-04-26,2.8856391958560046,2.418247364469006,2.2815622975691063,2.180055869685904,2.0768280018466756,1.8713307119280653,1.732313529749141,1.6205808448301218,2.5323824513279414,
2018-04-27,2.8605104056931507,2.4101571606886862,2.27651684048249,2.1779443016956446,2.076075760231899,1.8687394141655655,1.731672515914573,1.620432516172543,2.5314529151747145,
2018-04-28,2.812474296602918,2.3969138475834484,2.269278646951789,2.173936982305258,2.0736960198583176,1.8658830674634919,1.7306441137216355,1.6201305144988742,2.5304607900073384,
2018-05-02,2.662047452209526,2.3956169125034954,2.241285111292113,2.1555313640604368,2.0643621296893677,1.85753218271274,1.7277429073019324,1.6196507888954992,2.5258856398791885,
2018-05-03,2.631108795598358,2.3983814457730013,2.233424639471826,2.1489825984895683,2.0625894028170944,1.856371355983244,1.7273388084834806,1.6195887631690997,2.524793646032175,
2018-05-04,2.6026710305210754,2.402477190000063,2.2253489641601565,2.1472178135013564,2.0609257509307755,1.8552649547293854,1.7269709404134304,1.6195484520133752,2.5237173122018675,
2018-05-07,2.5692593621061244,2.4012143124391594,2.199967484362375,2.145623291919785,2.0526525639380733,1.8517449079292536,1.7259351549901325,1.6218222277172734,2.5205930992679315,
2018-05-08,2.577904304276468,2.400292762714651,2.1913040145224327,2.1450274804412306,2.0486238320633676,1.8497372781054677,1.725189205790012,1.6227557367897827,2.5196207313593844,
2018-05-09,2.605895425488458,2.399883187727636,2.1803820175620325,2.144230232835209,2.0456548208429792,1.84745344882975,1.7241850122980296,1.6236931520900777,2.518727418333633,
2018-05-10,2.617181999017526,2.4013508401210526,2.167917339022285,2.1428116539104147,2.0437146730619915,1.845123628441403,1.7232319194332657,1.624661200764832,2.5178561801590726,
2018-05-11,2.625098003886328,2.40319396854769,2.157849103943632,2.1404375581069557,2.041805312629985,1.8428092065970958,1.72244604426115,1.6252901699506106,2.516989362768962,
2018-05-14,2.6532487561773843,2.4129221407338974,2.135343943311274,2.1324543175680777,2.038823376216725,1.8357267529945043,1.720954204083891,1.6246413572952978,2.5144435202882454,
2018-05-15,2.645183956409136,2.4132976320465183,2.1300446871575174,2.1293792107184517,2.0386931100991434,1.8331642469288312,1.7202343009616428,1.6241505778417098,2.513616454775436,
2018-05-16,2.6289096685087054,2.411625000939299,2.12649310464077,2.1274956202260498,2.0376867653780995,1.8306855048409787,1.7194577408582656,1.6234643570644636,2.5128010327297723,
2018-05-17,2.5943171134684473,2.405685684644765,2.121716260024087,2.1258049637170595,2.035920094785948,1.8280324713099372,1.7185650771519123,1.6227252454626084,2.511875285094245,
2018-05-18,2.5842053678463373,2.405515019333304,2.1207404949800335,2.1242618319883277,2.0346258572716325,1.825615224576005,1.718136862392794,1.6219855789962212,2.511013334953538,
2018-05-21,2.569552426332855,2.409337991597793,2.121319144940692,2.1205175643428165,2.0340094878400716,1.8197864701723798,1.716787206398207,1.6202075998381416,2.508452400368988,
