date;ticker;bid;ask
2010-10-23;CNYRUB_FXForward_90D;4.557;4.6057
2010-10-26;CNYRUB_FXForward_90D;4.5176;4.5665
2010-10-27;CNYRUB_FXForward_90D;4.5373;4.5855
2010-10-28;CNYRUB_FXForward_90D;4.5491;4.5961
2010-10-29;CNYRUB_FXForward_90D;4.5639;4.6099
2010-10-30;CNYRUB_FXForward_90D;4.5882;4.6338
2010-11-02;CNYRUB_FXForward_90D;4.5838;4.6281
2010-11-03;CNYRUB_FXForward_90D;4.5908;4.6338
2010-11-04;CNYRUB_FXForward_90D;4.5917;4.6334
2010-11-09;CNYRUB_FXForward_90D;4.5893;4.6297
2010-11-10;CNYRUB_FXForward_90D;4.6126;4.6529
2010-11-11;CNYRUB_FXForward_90D;4.6066;4.6458
2010-11-12;CNYRUB_FXForward_90D;4.5877;4.6261
2010-11-13;CNYRUB_FXForward_90D;4.6156;4.6545
2010-11-14;CNYRUB_FXForward_90D;4.6278;4.6658
2010-11-16;CNYRUB_FXForward_90D;4.6243;4.6611
2010-11-17;CNYRUB_FXForward_90D;4.6606;4.6991
2010-11-18;CNYRUB_FXForward_90D;4.6953;4.7351
2010-11-19;CNYRUB_FXForward_90D;4.6824;4.7211
2010-11-20;CNYRUB_FXForward_90D;4.6426;4.6825
2010-11-23;CNYRUB_FXForward_90D;4.6489;4.6877
2010-11-24;CNYRUB_FXForward_90D;4.6851;4.7253
2010-11-25;CNYRUB_FXForward_90D;4.6847;4.7237
2010-11-26;CNYRUB_FXForward_90D;4.6862;4.724
2010-11-27;CNYRUB_FXForward_90D;4.6875;4.7242
2010-11-30;CNYRUB_FXForward_90D;4.6795;4.7151
2010-12-01;CNYRUB_FXForward_90D;4.6848;4.7194
2010-12-02;CNYRUB_FXForward_90D;4.7044;4.7389
2010-12-03;CNYRUB_FXForward_90D;4.6882;4.7221
2010-12-04;CNYRUB_FXForward_90D;4.6768;4.7098
2010-12-07;CNYRUB_FXForward_90D;4.6898;4.7223
2010-12-08;CNYRUB_FXForward_90D;4.6824;4.714
2010-12-09;CNYRUB_FXForward_90D;4.6788;4.7094
2010-12-10;CNYRUB_FXForward_90D;4.6388;4.6714
2010-12-11;CNYRUB_FXForward_90D;4.6212;4.6533
2010-12-14;CNYRUB_FXForward_90D;4.6197;4.6509
2010-12-15;CNYRUB_FXForward_90D;4.6033;4.634
2010-12-16;CNYRUB_FXForward_90D;4.6012;4.631
2010-12-17;CNYRUB_FXForward_90D;4.6004;4.6293
2010-12-18;CNYRUB_FXForward_90D;4.5932;4.6213
2010-12-21;CNYRUB_FXForward_90D;4.5955;4.6228
2010-12-22;CNYRUB_FXForward_90D;4.6002;4.6267
2010-12-23;CNYRUB_FXForward_90D;4.6091;4.635
2010-12-24;CNYRUB_FXForward_90D;4.5917;4.6175
2010-12-25;CNYRUB_FXForward_90D;4.6019;4.6272
2010-12-28;CNYRUB_FXForward_90D;4.5786;4.6044
2010-12-29;CNYRUB_FXForward_90D;4.556;4.5822
2010-12-30;CNYRUB_FXForward_90D;4.5725;4.5988
2010-12-31;CNYRUB_FXForward_90D;4.603;4.6311
2011-01-01;CNYRUB_FXForward_90D;4.5927;4.6201
2011-01-12;CNYRUB_FXForward_90D;4.6125;4.6401
2011-01-13;CNYRUB_FXForward_90D;4.5896;4.6176
2011-01-14;CNYRUB_FXForward_90D;4.5395;4.5716
2011-01-15;CNYRUB_FXForward_90D;4.5304;4.5616
2011-01-18;CNYRUB_FXForward_90D;4.5429;4.5736
2011-01-19;CNYRUB_FXForward_90D;4.5248;4.5551
2011-01-20;CNYRUB_FXForward_90D;4.5161;4.5456
2011-01-21;CNYRUB_FXForward_90D;4.5278;4.5568
2011-01-22;CNYRUB_FXForward_90D;4.5439;4.5727
2011-01-25;CNYRUB_FXForward_90D;4.5213;4.5502
2011-01-26;CNYRUB_FXForward_90D;4.5122;4.5404
2011-01-27;CNYRUB_FXForward_90D;4.5105;4.5379
2011-01-28;CNYRUB_FXForward_90D;4.4947;4.5218
2011-01-29;CNYRUB_FXForward_90D;4.4916;4.5178
2011-02-01;CNYRUB_FXForward_90D;4.4992;4.5248
2011-02-02;CNYRUB_FXForward_90D;4.483;4.5085
2011-02-03;CNYRUB_FXForward_90D;4.4736;4.4985
2011-02-04;CNYRUB_FXForward_90D;4.4627;4.4871
2011-02-05;CNYRUB_FXForward_90D;4.4728;4.4968
2011-02-08;CNYRUB_FXForward_90D;4.4653;4.4887
2011-02-09;CNYRUB_FXForward_90D;4.4528;4.4759
2011-02-10;CNYRUB_FXForward_90D;4.4347;4.4579
2011-02-11;CNYRUB_FXForward_90D;4.4455;4.4684
2011-02-12;CNYRUB_FXForward_90D;4.4365;4.4589
2011-02-15;CNYRUB_FXForward_90D;4.4241;4.4463
2011-02-16;CNYRUB_FXForward_90D;4.4333;4.4551
