date;ticker;bid;ask
2020-04-11;USDRUB_FXForward_180D;72.2079;75.2951
2020-04-14;USDRUB_FXForward_180D;72.0314;75.0176
2020-04-15;USDRUB_FXForward_180D;71.8705;74.7595
2020-04-16;USDRUB_FXForward_180D;72.3026;75.1264
2020-04-17;USDRUB_FXForward_180D;73.3005;76.1233
2020-04-18;USDRUB_FXForward_180D;72.5755;75.3127
2020-04-21;USDRUB_FXForward_180D;73.3128;76.0186
2020-04-22;USDRUB_FXForward_180D;74.8539;77.6585
2020-04-23;USDRUB_FXForward_180D;75.653;78.4302
2020-04-24;USDRUB_FXForward_180D;73.7286;76.5294
2020-04-25;USDRUB_FXForward_180D;73.3618;76.0708
2020-04-28;USDRUB_FXForward_180D;73.1854;75.8066
2020-04-29;USDRUB_FXForward_180D;73.2985;75.8427
2020-04-30;USDRUB_FXForward_180D;72.4499;74.9289
2020-05-01;USDRUB_FXForward_180D;71.5148;73.9378
2020-05-07;USDRUB_FXForward_180D;72.734;75.2098
2020-05-08;USDRUB_FXForward_180D;72.9138;75.32
2020-05-09;USDRUB_FXForward_180D;72.7082;75.0368
2020-05-13;USDRUB_FXForward_180D;72.3048;74.5604
2020-05-14;USDRUB_FXForward_180D;72.4856;74.6782
2020-05-15;USDRUB_FXForward_180D;72.858;75.0016
2020-05-16;USDRUB_FXForward_180D;72.16;74.2512
2020-05-19;USDRUB_FXForward_180D;71.9675;73.9921
2020-05-20;USDRUB_FXForward_180D;71.4066;73.377
2020-05-21;USDRUB_FXForward_180D;71.3835;73.2927
2020-05-22;USDRUB_FXForward_180D;69.9473;71.9007
2020-05-23;USDRUB_FXForward_180D;70.8891;72.8717
2020-05-26;USDRUB_FXForward_180D;70.6361;72.5563
2020-05-27;USDRUB_FXForward_180D;70.2085;72.0731
2020-05-28;USDRUB_FXForward_180D;70.1603;71.9667
2020-05-29;USDRUB_FXForward_180D;70.225;71.9774
2020-05-30;USDRUB_FXForward_180D;69.9019;71.6021
2020-06-02;USDRUB_FXForward_180D;68.8567;70.5661
2020-06-03;USDRUB_FXForward_180D;68.1421;69.8241
2020-06-04;USDRUB_FXForward_180D;67.5168;69.1658
2020-06-05;USDRUB_FXForward_180D;68.1892;69.841
2020-06-06;USDRUB_FXForward_180D;67.8295;69.4343
2020-06-09;USDRUB_FXForward_180D;67.5336;69.091
2020-06-10;USDRUB_FXForward_180D;67.9098;69.4392
2020-06-11;USDRUB_FXForward_180D;67.8773;69.3593
2020-06-12;USDRUB_FXForward_180D;68.3866;69.8572
2020-06-16;USDRUB_FXForward_180D;69.5969;71.1931
2020-06-17;USDRUB_FXForward_180D;68.9681;70.5367
2020-06-18;USDRUB_FXForward_180D;68.7215;70.2429
2020-06-19;USDRUB_FXForward_180D;68.8782;70.3578
2020-06-20;USDRUB_FXForward_180D;68.8556;70.2894
2020-06-23;USDRUB_FXForward_180D;68.789;70.178
2020-06-24;USDRUB_FXForward_180D;68.1502;69.525
2020-06-25;USDRUB_FXForward_180D;68.1711;69.5041
2020-06-26;USDRUB_FXForward_180D;68.7939;70.1381
2020-06-27;USDRUB_FXForward_180D;68.4741;69.7827
2020-06-30;USDRUB_FXForward_180D;69.2748;70.6278
2020-07-01;USDRUB_FXForward_180D;69.7688;71.1138
2020-07-02;USDRUB_FXForward_180D;69.7892;71.0934
2020-07-03;USDRUB_FXForward_180D;69.8866;71.153
2020-07-04;USDRUB_FXForward_180D;69.8861;71.1137
2020-07-07;USDRUB_FXForward_180D;70.7004;71.9814
2020-07-08;USDRUB_FXForward_180D;71.5077;72.8361
2020-07-09;USDRUB_FXForward_180D;70.5586;71.9172
2020-07-10;USDRUB_FXForward_180D;70.2183;71.5417
2020-07-11;USDRUB_FXForward_180D;70.5788;71.8808
2020-07-14;USDRUB_FXForward_180D;70.1089;71.3869
2020-07-15;USDRUB_FXForward_180D;70.4969;71.7581
2020-07-16;USDRUB_FXForward_180D;70.1854;71.4142
2020-07-17;USDRUB_FXForward_180D;70.6214;71.8406
2020-07-18;USDRUB_FXForward_180D;71.1059;72.3219
2020-07-21;USDRUB_FXForward_180D;71.3678;72.5578
2020-07-22;USDRUB_FXForward_180D;70.3433;71.5903
2020-07-23;USDRUB_FXForward_180D;70.1833;71.3929
2020-07-24;USDRUB_FXForward_180D;70.3735;71.5525
2020-07-25;USDRUB_FXForward_180D;70.9977;72.1971
2020-07-28;USDRUB_FXForward_180D;71.0037;72.1663
2020-07-29;USDRUB_FXForward_180D;71.3468;72.4924
2020-07-30;USDRUB_FXForward_180D;71.6711;72.7985
2020-07-31;USDRUB_FXForward_180D;72.7354;73.9912
2020-08-01;USDRUB_FXForward_180D;72.8166;74.0356
2020-08-04;USDRUB_FXForward_180D;73.5323;74.7849
2020-08-05;USDRUB_FXForward_180D;72.7474;74.0138
2020-08-06;USDRUB_FXForward_180D;72.667;73.8942
2020-08-07;USDRUB_FXForward_180D;72.4435;73.6359
2020-08-08;USDRUB_FXForward_180D;73.0346;74.2406
2020-08-11;USDRUB_FXForward_180D;73.1882;74.3618
2020-08-12;USDRUB_FXForward_180D;72.5658;73.7386
2020-08-13;USDRUB_FXForward_180D;72.6656;73.8046
2020-08-14;USDRUB_FXForward_180D;73.0434;74.17
2020-08-15;USDRUB_FXForward_180D;72.6633;73.7681
2020-08-18;USDRUB_FXForward_180D;72.43;73.5052
2020-08-19;USDRUB_FXForward_180D;72.894;73.9702
2020-08-20;USDRUB_FXForward_180D;72.7165;73.7619
2020-08-21;USDRUB_FXForward_180D;73.2423;74.2999
2020-08-22;USDRUB_FXForward_180D;73.578;74.6218
2020-08-25;USDRUB_FXForward_180D;73.9036;74.9332
2020-08-26;USDRUB_FXForward_180D;74.0122;75.013
2020-08-27;USDRUB_FXForward_180D;74.9786;76.0972
2020-08-28;USDRUB_FXForward_180D;74.6897;75.7811
2020-08-29;USDRUB_FXForward_180D;74.0914;75.185
2020-09-01;USDRUB_FXForward_180D;73.2376;74.3702
2020-09-02;USDRUB_FXForward_180D;73.0346;74.1352
2020-09-03;USDRUB_FXForward_180D;73.3186;74.399
2020-09-04;USDRUB_FXForward_180D;74.7879;76.1481
2020-09-05;USDRUB_FXForward_180D;74.5213;75.8433
2020-09-08;USDRUB_FXForward_180D;74.9381;76.2439
2020-09-09;USDRUB_FXForward_180D;75.321;76.608
2020-09-10;USDRUB_FXForward_180D;75.446;76.6966
2020-09-11;USDRUB_FXForward_180D;74.9094;76.1454
2020-09-12;USDRUB_FXForward_180D;74.2733;75.5059
2020-09-15;USDRUB_FXForward_180D;74.117;75.3126
2020-09-16;USDRUB_FXForward_180D;74.5924;75.7844
2020-09-17;USDRUB_FXForward_180D;74.348;75.5076
2020-09-18;USDRUB_FXForward_180D;74.6258;75.7624
2020-09-19;USDRUB_FXForward_180D;74.4805;75.5833
2020-09-22;USDRUB_FXForward_180D;75.4366;76.6396
2020-09-23;USDRUB_FXForward_180D;75.6831;76.8591
2020-09-24;USDRUB_FXForward_180D;75.7833;76.9257
2020-09-25;USDRUB_FXForward_180D;76.5789;77.7771
2020-09-26;USDRUB_FXForward_180D;76.234;77.405
2020-09-29;USDRUB_FXForward_180D;77.9152;79.4274
2020-09-30;USDRUB_FXForward_180D;78.8967;80.4723
2020-10-01;USDRUB_FXForward_180D;77.9951;79.5743
2020-10-02;USDRUB_FXForward_180D;76.4334;78.1214
2020-10-03;USDRUB_FXForward_180D;77.2381;78.9449
2020-10-06;USDRUB_FXForward_180D;77.3002;78.956
2020-10-07;USDRUB_FXForward_180D;77.6992;79.3246
2020-10-08;USDRUB_FXForward_180D;77.301;78.8832
2020-10-09;USDRUB_FXForward_180D;77.1491;78.6823
2020-10-10;USDRUB_FXForward_180D;76.2591;77.7977
2020-10-13;USDRUB_FXForward_180D;76.2781;77.7697
2020-10-14;USDRUB_FXForward_180D;76.5568;78.0142
